"Property.Name","Price","House.Type","Area","Bedrooms","Bathrooms","Receptions","Location","City.County","Postal.Code"
"Bailey House",0.104013245990551,"Flat / Apartment",-0.136318334945545,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Coleridge Gardens","London","SW10 0RG"
"Rosenau Crescent",-0.0503565466019699,"House",0.214787926121453,1.24943476069564,1.24943476069564,1.24943476069564,"Battersea","London","SW11 4RY"
"Mysore Road",-0.513465924379533,"Flat / Apartment",-0.664077224232056,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Battersea","London","SW11 5RZ"
"Artillery Mansions",0.170171728530203,"Flat / Apartment",-0.0322325540029279,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Westminster","London","SW1H 0HY"
"St. Aubyns Court",-0.491413096866316,"Flat / Apartment",-0.397265785759431,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Wimbledon","London","SW19 4AQ"
"High Street",-0.557593632233481,"New development",-0.608369341474035,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Colliers Wood","London","SW19 2BY"
"Southlands Drive",-0.53551875189275,"Flat / Apartment",-0.540200484941194,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Wimbledon","London","SW19 5QN"
"Acris Street",-0.255447842474891,"House",0.186933984742442,1.24943476069564,1.24943476069564,1.24943476069564,"Wandsworth","London","SW18 2QP"
"St. Ann's Crescent",-0.557571579405968,"Flat / Apartment",-0.748372046826429,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SW18 2ND"
"Grove Hall Court",-0.383354242051551,"Flat / Apartment",-0.660412231945344,-0.727243357452941,-0.727243357452941,-0.727243357452941," St. John's Wood","London","NW8 9NS"
"Trinity Road",-0.623730061945619,"Flat / Apartment",-0.864918801543867,-1.38613606350247,-1.38613606350247,-1.38613606350247,"Wandsworth","London","SW18 3RG"
"Chiltern Place",0.919967863979591,"New development",-0.412658753363621,-0.727243357452941,-0.727243357452941,-0.727243357452941,"66 Chiltern Street","London","W1U 6NJ"
"Drayton Park",-0.568597993162576,"New development",-0.680936188750931,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","N5 1DH"
"Rosaville Road",-0.204726339194491,"House",-0.225011148283973,0.590542054646114,0.590542054646114,0.590542054646114,"Fulham","London","SW6 7BN"
"Carillon Court",-0.64580494228635,"Flat / Apartment",-0.963873593285088,-1.38613606350247,-1.38613606350247,-1.38613606350247,"Oxford Road","London","W5 3SX"
"Artichoke Hill",-0.524492338136142,"Flat / Apartment",-0.544598475685249,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","E1W 2BA"
"Riverside Quarter",-0.425254614326664,"New development",-0.595175369241873,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Wandsworth","London","SW18 1PP"
"Thames Quay",-0.513487977207046,"Flat / Apartment",-0.782822974321521,-1.38613606350247,-1.38613606350247,-1.38613606350247,"Chelsea Harbour","Chelsea","SW10 0UY"
"Lyston House",-0.453923290093846,"Flat / Apartment",-0.408993761076909,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Clifton Road","London","SW19 4QY"
"Grosvenor Hill",-0.491413096866316,"Flat / Apartment",-0.658213236573317,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Wimbledon","London","SW19 4RU"
"Ballantine Street",-0.40761279337264,"House",-0.397265785759431,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Wandsworth","London","SW18 1AL"
"Eastfields Avenue",-0.533313469141429,"Flat / Apartment",-0.697795153269805,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Riverside Quarter","London","SW18 1FQ"
"Hamilton Terrace",-0.383354242051551,"Flat / Apartment",-0.49255558521394,-0.727243357452941,-0.727243357452941,-0.727243357452941,"St. John's Wood","London","NW8 9UJ"
"Ronann Apartments",-0.524492338136142,"Flat / Apartment",-0.700727147099175,-0.727243357452941,-0.727243357452941,-0.727243357452941," Haggerston","London","N1 5QJ"
"Alexandra Road",-0.248831994220926,"House",-0.0637514876686501,0.590542054646114,0.590542054646114,0.590542054646114,"","Twickenham","TW1 2HE"
"Edward Blore Mews",-0.339248587025116,"House",-0.286583018700732,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Egerton Drive","Middlesex","TW7 7FE"
"Eastbury Road",-0.359096131787012,"House",0.622335068403814,0.590542054646114,0.590542054646114,0.590542054646114," Watford","Hertfordshire","WD19 4JN"
"Lavender Sweep",-0.546545165649359,"Flat / Apartment",-0.562190438661466,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Battersea","London","SW11 1HD"
"Sutherland Avenue",-0.47156555210442,"Flat / Apartment",-0.767430006717331,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Maida Vale","London","W9 1ET"
"Queens Avenue",-0.184878794432595,"House",0.55343321341363,1.90832746674517,1.90832746674517,1.90832746674517,"Woodford Green","Essex","IG8 0JE"
"Chiltern Place",1.80208096450828,"New development",0.148818064960639,-0.727243357452941,-0.727243357452941,-0.727243357452941,"66 Chiltern Street","London","W1U 6NJ"
"Prior Bolton Street",-0.456128572845168,"Flat / Apartment",-0.659679233488002,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","N1 2NX"
"Barnes Court",-0.603882517183724,"Flat / Apartment",-0.699994148641832,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Lofting Road","London","N1 1JD"
"Drive Mansions",-0.513487977207046,"Flat / Apartment",-0.570253421692232,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Fulham Road","London","SW6 5JB"
"Byam Street",-0.226779166707708,"House",-0.0564215030952263,0.590542054646114,0.590542054646114,0.590542054646114,"","London","SW6 2RB"
"Greystoke Gardens",-0.645782889458837,"Flat / Apartment",-0.695596157897778,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Hanger Lane","London","W5 1EP"
"Coleherne Road",-0.440691593585916,"Flat / Apartment",-0.845860841652965,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SW10 9BS"
"Enmore Gardens",-0.337043304273795,"House",-0.269724054181858,0.590542054646114,0.590542054646114,0.590542054646114,"East Sheen","London","SW14 8RF"
"Cavendish Road",-0.270884821734143,"House",0.339397663869657,0.590542054646114,0.590542054646114,0.590542054646114,"","London","SW12 0BH"
"Landmark Place At Tower Bridge",1.12550021640278,"New development",0.098241171404015,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Water Lane","London","EC3R 6EA"
"Lurline Gardens",-0.513487977207046,"Flat / Apartment",-0.646485261255839,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Battersea","London","SW11 4DB"
"Eaton Square",0.0577023082127948,"Flat / Apartment",-0.101134408993111,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Belgravia","London","SW1W 9DH"
"Salcott Road",-0.546545165649359,"Flat / Apartment",-0.746906049911744,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SW11 6DF"
"Connaught Avenue",0.234124928318533,"House",2.62928484460724,2.5672201727947,2.5672201727947,2.5672201727947,"Loughton","Essex","IG10 4DP"
"Lofting Road",-0.570803275913898,"Flat / Apartment",-0.785021969693548,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Islington","London","N1 1ET"
"Newington Green Mansions",-0.623730061945619,"Flat / Apartment",-0.81947289718864,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Green Lanes","London","N16 9BT"
"Portman Heights",-0.515671207130855,"Flat / Apartment",-0.491822586756598,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Hampstead","London","NW3 7TW"
"Palmerston Road",-0.2157527529511,"House",0.0571932577928419,0.590542054646114,0.590542054646114,0.590542054646114,"East Sheen","London","SW14 7PZ"
"Sainfoin Road",-0.138567856654839,"House",0.431755469494796,0.590542054646114,0.590542054646114,0.590542054646114,"","London","SW17 8EP"
"Blenheim Road",0.126066073503768,"House",0.15834704490609,1.24943476069564,1.24943476069564,1.24943476069564,"Chiswick","London","W4 1UB"
"York Mansions",-0.0503565466019699,"Flat / Apartment",-0.0388295401190093,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Prince of Wales Drive","London","SW11 4BW"
"Albert Terrace",1.36102441424394,"Flat / Apartment",0.657518994356248,1.24943476069564,1.24943476069564,1.24943476069564,"Primrose Hill","London","NW1 7SU"
"Ridgmount Road",-0.337043304273795,"House",-0.0205045786854499,1.24943476069564,1.24943476069564,1.24943476069564,"Wandsworth","London","SW18 2DA"
"Bartholomew Road",-0.383354242051551,"Flat / Apartment",-0.396532787302089,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Kentish Town","London","NW5 2AR"
"Wandsworth Common West Side",-0.612703648189011,"Flat / Apartment",-0.779157982034809,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SW18 2EL"
"Kings House",-0.603882517183724,"Flat / Apartment",-0.74544005299706,-1.38613606350247,-1.38613606350247,-1.38613606350247,"1 Brightlingsea Place","London","E14 8DB"
"Chapman Square",-0.0305090018400743,"House",0.653854002069536,0.590542054646114,0.590542054646114,0.590542054646114,"Wimbledon","London","SW19 5QR"
"Devas Road",-0.0305090018400743,"House",0.211122933834741,1.24943476069564,1.24943476069564,1.24943476069564,"Wimbledon","London","SW20 8PD"
"Coleford Road",-0.226779166707708,"House",-0.142182322604284,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Wandsworth","London","SW18 1AD"
"Meldola Yard",-0.612703648189011,"Flat / Apartment",-0.827535880219406,-1.38613606350247,-1.38613606350247,-1.38613606350247,"","London","E9 5NW"
"Ormond Road",0.43480565868881,"House",0.458143413959122,0.590542054646114,0.590542054646114,0.590542054646114,"Richmond","Surrey","TW10 6TH"
"Haldon Road",-0.513465924379533,"House",-0.561457440204123,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Putney","London","SW18 1QG"
"East Towers",-0.412022917818733,"House",0.0887121914585641,1.24943476069564,1.24943476069564,1.24943476069564,"Pinner","Middlesex","HA5 1TL"
"Broxash Road",-0.12754144289823,"House",0.200127956974605,1.24943476069564,1.24943476069564,1.24943476069564,"","London","SW11 6AB"
"Waverley Court",-0.425254614326664,"Flat / Apartment",-0.779157982034809,-0.727243357452941,-0.727243357452941,-0.727243357452941,"34-37 Beaumont Street","Marylebone","W1G 6DH"
"Blandford Street",-0.491413096866316,"Flat / Apartment",-0.947014628766213,-1.38613606350247,-1.38613606350247,-1.38613606350247,"","London","W1U 8AG"
"Pearson Square",0.324541521122724,"New development",-0.31663595545177,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","W1T 3BH"
"Wigmore Place",0.0378547634508993,"Flat / Apartment",0.0381352979019402,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Marylebone","London","W1U 2LR"
"Fitzroy Street",-0.29293764924736,"Flat / Apartment",-0.631092293651649,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Fitzrovia","London","W1T 6DS"
"Waverley Court",-0.451718007342525,"Flat / Apartment",-0.797482943468368,-0.727243357452941,-0.727243357452941,-0.727243357452941," Marylebone","London","W1G 6DH"
"Gloucester Place",-0.359096131787012,"Flat / Apartment",-0.634024287481018,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Marylebone","London","W1U 6AW"
"Lippitts Hill",-0.352480283533047,"House",0.668513971216383,1.24943476069564,1.24943476069564,1.24943476069564,"Loughton","Essex","IG10 4AL"
"Troy Court",-0.381148959300229,"Flat / Apartment",-0.623762309078225,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Kensington High Street","London","W8 7RD"
"Earls Terrace",-0.337043304273795,"Flat / Apartment",-0.738110068423636,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","W8 6LP"
"John Spencer Square",-0.469360269353098,"Flat / Apartment",-0.673606204177507,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","N1 2LZ"
"Goldsmiths Row",-0.436281028083272,"Penthouse",-0.543132478770564,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","E2 8QF"
"Richmond Road",-0.425254614326664,"Flat / Apartment",-0.482293606811147,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","E8 3QW"
"East Heath Road",-0.436281028083272,"Flat / Apartment",-0.368678845923078,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Hampstead","London","NW3 1BN"
"Redruth Gardens",-0.0305090018400743,"House",1.52685516476431,1.90832746674517,1.90832746674517,1.90832746674517," Esher","Surrey","KT10 0HD"
"Wolsey Road",-0.409817635067412,"House",-0.0952704213343722,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Esher","Surrey","KT10 8NX"
"New Road",0.366441893397837,"House",2.52959705440868,1.24943476069564,1.24943476069564,1.24943476069564,"Esher","Surrey","KT10 9NU"
"Park Road",0.170171728530203,"House",0.689770926479312,1.24943476069564,1.24943476069564,1.24943476069564," Chiswick","London","W4 3HP"
"Bolingbroke Road",0.0378547634508993,"House",0.256568838189968,1.24943476069564,1.24943476069564,1.24943476069564,"","London","W14 0AJ"
"Apex Court",-0.612703648189011,"New development",-0.908165710527067,-1.38613606350247,-1.38613606350247,-1.38613606350247,"1 Woodger Road","London","W12 8NW"
"Brynmaer Road",0.280435866096289,"House",0.382644572852857,1.24943476069564,1.24943476069564,1.24943476069564,"","London","SW11 4EN"
"Juer Street",-0.0746146568665089,"House",0.220651913780192,1.24943476069564,1.24943476069564,1.24943476069564,"","London","SW11 4RF"
"Claremont House",-0.579624406919185,"New development",-0.85978781234247,-1.38613606350247,-1.38613606350247,-1.38613606350247,"28 Quebec Way","London","SE16 7FS"
"Peel Street",0.302488693609507,"House",-0.192026217703566,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"","London","W8 7PD"
"Royal Victoria Patriotic Building",-0.515671207130855,"Flat / Apartment",-0.535069495739798,-1.38613606350247,-1.38613606350247,-1.38613606350247,"","London","SW18 3SX"
"Gloucester Drive",-0.502439510622924,"Flat / Apartment",-0.28585002024339,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"","London","N4 2LE"
"College Drive",-0.116515029141622,"House",0.656785995898905,1.24943476069564,1.24943476069564,1.24943476069564,"Thames Ditton","Surrey","KT7 0LB"
"Warwick Drive",-0.524492338136142,"Flat / Apartment",-0.532870500367771,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Putney","London","SW15 6LD"
"Coral Apartments",-0.337043304273795,"Penthouse",0.0703872300250047,-0.727243357452941,-0.727243357452941,-0.727243357452941,"17 Western Gateway","London","E16 1AQ"
"48 Reminder Lane",-0.623730061945619,"Flat / Apartment",-0.840729852451569,-1.38613606350247,-1.38613606350247,-1.38613606350247,"Greenwich","London","SE10 0NQ"
"Andre Street",-0.542134600146715,"Flat / Apartment",-0.639888275139758,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","E8 2AA"
"Clavering Avenue",-0.160620684168056,"House",0.236044881384382,1.24943476069564,1.24943476069564,1.24943476069564,"Barnes","London","SW13 8DY"
"Brook Green",1.22870744916463,"House",1.12224001631131,1.90832746674517,1.90832746674517,1.90832746674517,"","London","W6 7BL"
"Boatman's Court",-0.515671207130855,"New development",-0.717586111618049,-0.727243357452941,-0.727243357452941,-0.727243357452941," Putney","London","SW15 1PP"
"Telfords Yard",-0.440691593585916,"Flat / Apartment",-0.438313699370604,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","E1W 2BQ"
"Richmond Mansions",-0.295142931998682,"Flat / Apartment",-0.302708984762265,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Old Brompton Road","London","SW5 9HN"
"New Century House",-0.623730061945619,"Flat / Apartment",-0.719785106990076,-0.727243357452941,-0.727243357452941,-0.727243357452941,"8 Jude Street","London","E16 1FG"
"Eltham Court",-0.612703648189011,"New development",-0.787220965065575,-1.38613606350247,-1.38613606350247,-1.38613606350247," West Ealing","London","W13 8RA"
"Orbel Street",-0.513465924379533,"Flat / Apartment",-0.507215554360787,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SW11 3NZ"
"York Street",-0.00625089157553533,"Flat / Apartment",-0.189827222331539,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","W1H 4QF"
"Faraday Road",-0.513487977207046,"House",-0.582714395467052,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Wimbledon","London","SW19 8PA"
"Cedar Park",-0.513465924379533,"House",-0.565122432490835,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Chigwell","Essex","IG7 5AL"
"Enfield Road",-0.513487977207046,"New development",-0.565122432490835,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Islington","London","N1 5EN"
"Petergate",-0.491413096866316,"House",-0.585646389296422,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Wandsworth","London","SW11 2UE"
"Corbiere Court",-0.524492338136142,"House",-0.826069883304721,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Wimbledon","London","SW19 4ND"
